-0.73995,0.90871,0.00000
-0.56080,0.28305,0.00000
-0.71875,0.95376,0.00000
-0.64446,0.51030,0.00000
-0.22574,0.57969,0.00000
-0.93479,1.04795,0.00000
-0.73023,0.86707,0.00000
-0.88963,0.76253,0.00000
-0.75236,1.01713,0.00000
-0.61281,0.81551,0.00000
-0.84560,0.38239,0.00000
-0.56695,0.14482,0.00000
-0.89980,0.79534,0.00000
-0.95505,0.72388,0.00000
-0.83802,0.77226,0.00000
-0.87950,1.21833,0.00000
-0.71329,0.09565,0.00000
-1.32632,0.32256,0.00000
-0.78439,0.62345,0.00000
-0.61264,0.54194,0.00000
-1.27226,0.76987,0.00000
-0.11955,0.48694,0.00000
-0.59506,0.75710,0.00000
-1.18664,0.77442,0.00000
-0.59391,0.30340,0.00000
-1.18311,0.64208,0.00000
-1.09141,0.41963,0.00000
-1.32515,0.83641,0.00000
-0.85828,0.39836,0.00000
-0.80285,0.13437,0.00000
-0.48074,0.49164,0.00000
-1.09917,0.51122,0.00000
-1.67361,0.67667,0.00000
-1.00652,0.04782,0.00000
-1.20317,0.81060,0.00000
-0.74234,0.63652,0.00000
-1.20879,0.12406,0.00000
-1.29461,0.48872,0.00000
-1.23651,0.10580,0.00000
-0.76337,0.45828,0.00000
-0.60820,-0.56854,0.00000
-0.96651,-0.02037,0.00000
-0.93447,-0.12898,0.00000
-1.17629,0.55151,0.00000
-0.42527,0.32879,0.00000
-1.04006,0.22841,0.00000
-0.90862,-0.32464,0.00000
-0.90380,0.37908,0.00000
-1.56916,0.64212,0.00000
-0.73419,-0.05354,0.00000
-1.46180,0.06378,0.00000
-0.86721,0.17655,0.00000
-1.11557,0.54094,0.00000
-1.17729,0.16135,0.00000
-1.21202,0.23882,0.00000
-1.29606,-0.29029,0.00000
-0.70260,0.61189,0.00000
-0.78413,0.10747,0.00000
-1.12528,-0.18881,0.00000
-1.33318,-0.25080,0.00000
-0.31782,0.22787,0.00000
-0.94551,0.46458,0.00000
-0.45774,-0.53479,0.00000
-0.90580,-0.14346,0.00000
1.66435,0.82804,1.00000
1.53293,0.67266,1.00000
2.21868,0.88384,1.00000
1.99111,0.68171,1.00000
1.42652,0.30350,1.00000
2.28368,0.17628,1.00000
2.01064,0.53924,1.00000
2.11887,-0.31179,1.00000
1.49036,0.18920,1.00000
2.26846,0.33598,1.00000
1.83445,0.12206,1.00000
2.18079,0.43748,1.00000
1.58086,0.51398,1.00000
2.11407,0.39879,1.00000
2.00828,0.23739,1.00000
2.40999,-0.34112,1.00000
2.12230,0.89677,1.00000
1.63184,0.76832,1.00000
1.45930,0.56273,1.00000
1.63697,0.10175,1.00000
1.14450,0.59638,1.00000
2.04439,0.13305,1.00000
1.64120,-0.15110,1.00000
1.52217,0.49397,1.00000
2.02695,0.18279,1.00000
2.33372,-0.06770,1.00000
1.96780,0.27619,1.00000
2.36764,-0.17850,1.00000
1.97457,-0.29864,1.00000
2.18243,-0.09770,1.00000
1.68752,-0.09732,1.00000
1.91029,-0.20454,1.00000
2.71586,-0.04481,1.00000
1.41495,0.20546,1.00000
1.71663,0.36779,1.00000
1.69818,0.52983,1.00000
1.75579,0.34022,1.00000
1.49804,-0.35431,1.00000
2.14847,-0.04442,1.00000
1.98283,0.08031,1.00000
1.82549,0.12403,1.00000
1.87770,0.04711,1.00000
2.60762,0.02579,1.00000
1.72485,0.06943,1.00000
2.44758,0.05553,1.00000
2.10540,-0.29371,1.00000
2.18815,-0.46391,1.00000
1.84900,-0.11941,1.00000
1.41589,0.34192,1.00000
1.39573,0.99888,1.00000
1.20540,0.14608,1.00000
1.92422,-0.13021,1.00000
2.19995,-0.07516,1.00000
1.68100,-0.13506,1.00000
1.75404,-0.42172,1.00000
1.98487,-0.15653,1.00000
2.40200,-0.30419,1.00000
2.08745,-0.22039,1.00000
1.97231,0.14698,1.00000
1.20151,-0.23369,1.00000
1.50314,-1.16230,1.00000
1.51669,-0.12604,1.00000
1.51286,-0.11050,1.00000
1.60379,-0.02459,1.00000
1.42850,0.23279,1.00000
2.23491,-0.16627,1.00000
1.78025,-0.39265,1.00000
1.57811,-0.50593,1.00000
1.58185,-0.05374,1.00000
1.58606,0.27660,1.00000
1.74166,-0.06793,1.00000
1.74809,-0.35668,1.00000
1.20061,-0.88948,1.00000
1.21080,-0.81845,1.00000
1.80317,-0.43508,1.00000
1.67546,-0.37388,1.00000
1.87274,-0.46527,1.00000
1.91685,-0.59898,1.00000
1.30601,-0.43161,1.00000
1.63824,-0.84708,1.00000
1.95776,-0.53227,1.00000
1.90424,-0.53012,1.00000
1.29078,0.00761,1.00000
1.68303,-0.83599,1.00000
0.96314,-0.65059,1.00000
1.90041,-0.53619,1.00000
1.44034,-0.11924,1.00000
1.60503,-0.50700,1.00000
2.10760,-0.07737,1.00000
1.01835,-0.62996,1.00000
1.63761,-0.74668,1.00000
1.04247,-0.70561,1.00000
1.06114,-0.27010,1.00000
1.42203,-0.33540,1.00000
1.29103,-1.04341,1.00000
0.77836,-0.41963,1.00000
1.61915,-0.98360,1.00000
1.38179,-0.45345,1.00000
1.41099,-0.36028,1.00000
1.72985,-0.15459,1.00000
1.51568,-0.52105,1.00000
1.49132,-0.03114,1.00000
1.34083,-0.45117,1.00000
1.53113,-0.22918,1.00000
1.05159,-0.38124,1.00000
1.87225,-0.18201,1.00000
1.48555,-0.43466,1.00000
1.07918,-0.29997,1.00000
1.01660,-0.46858,1.00000
1.22485,-0.85232,1.00000
1.24540,-0.86197,1.00000
1.22498,-0.71736,1.00000
1.59202,-0.59661,1.00000
0.83217,-0.51804,1.00000
1.49993,-0.49133,1.00000
0.74408,-0.63579,1.00000
1.20863,-0.62940,1.00000
1.34890,-0.58161,1.00000
1.26868,-0.82969,1.00000
0.68492,-0.19448,1.00000
0.59378,-0.61313,1.00000
1.11347,-0.31180,1.00000
0.86148,-0.58123,1.00000
1.38711,-0.73053,1.00000
1.10164,0.02814,1.00000
0.49795,-0.69885,1.00000
0.99295,-0.65618,1.00000
1.28284,-0.49939,1.00000
0.86813,-0.42001,1.00000
0.90043,-0.47269,1.00000
0.87896,-0.70721,1.00000
0.73069,-0.69915,1.00000
0.91167,-0.12935,1.00000
0.70000,-0.00703,1.00000
1.05896,-0.95223,1.00000
0.85697,-0.85261,1.00000
0.70789,-0.18086,1.00000
0.85739,0.24335,1.00000
1.17906,-0.54747,1.00000
0.69495,-0.88303,1.00000
0.90504,-0.07300,1.00000
0.78335,-0.35477,1.00000
0.42380,-0.81599,1.00000
0.62465,-0.65517,1.00000
0.54236,-0.21475,1.00000
0.62251,-0.55882,1.00000
0.78656,-0.59100,1.00000
1.02580,-0.68625,1.00000
0.73876,-0.60048,1.00000
0.59837,-0.38789,1.00000
1.13702,-0.91900,1.00000
0.48913,-0.55644,1.00000
0.88603,0.23728,1.00000
1.17364,-0.80969,1.00000
0.27872,-0.50753,1.00000
0.83217,-0.58506,1.00000
0.87884,0.00814,1.00000
0.34951,-0.36722,1.00000
0.95938,-0.45413,1.00000
0.40807,-0.36346,1.00000
0.44869,-0.27395,1.00000
0.61173,-0.26133,1.00000
0.33461,-0.26043,1.00000
0.38985,-0.53237,1.00000
0.51643,-0.55889,1.00000
0.48810,0.74555,1.00000
0.30847,-0.31235,1.00000
0.02543,-0.74080,1.00000
0.40879,-0.54413,1.00000
0.13261,-0.33590,1.00000
0.61459,-0.43571,1.00000
0.09712,-0.31742,1.00000
0.31867,-0.12984,1.00000
0.35976,-0.61453,1.00000
0.67118,-0.24352,1.00000
0.44182,0.11340,1.00000
-0.29008,-0.24347,1.00000
0.80926,-0.65770,1.00000
0.50625,-0.27621,1.00000
0.09002,-0.09718,1.00000
0.35157,-0.55748,1.00000
0.30436,-0.03190,1.00000
0.29493,-0.60081,1.00000
0.25695,-0.26068,1.00000
-0.08244,-0.35181,1.00000
0.04833,-0.09572,1.00000
0.68835,-0.11505,1.00000
0.62339,-0.48013,1.00000
0.69837,0.03193,1.00000
0.39092,0.38066,1.00000
0.62620,-0.61825,1.00000
-0.08858,-0.53451,1.00000
0.13874,0.22385,1.00000
0.59282,0.31532,1.00000
0.57147,-0.31172,1.00000
0.40568,-0.13410,1.00000
0.13216,0.02273,1.00000
0.28600,-0.38683,1.00000
0.82658,-0.68064,1.00000
0.24045,-0.38484,1.00000
0.31437,-0.20348,1.00000
-0.18625,-0.80960,1.00000
-0.06638,0.05929,1.00000
0.30269,-0.42820,1.00000
0.07909,-0.06452,1.00000
0.07933,0.39921,1.00000
0.11059,0.00913,1.00000
-0.12722,0.03683,1.00000
-0.09171,-0.22754,1.00000
-0.11203,-0.05955,1.00000
-0.27585,-0.11324,1.00000
0.04374,0.15013,1.00000
-0.54750,-0.38016,1.00000
-0.02974,-0.20161,1.00000
0.36108,0.06676,1.00000
0.13170,0.14824,1.00000
0.02481,0.36356,1.00000
0.42183,0.13899,1.00000
0.22129,0.16060,1.00000
-0.20149,0.05072,1.00000
-0.00740,-0.11040,1.00000
0.29086,-0.09605,1.00000
-0.30599,0.06934,1.00000
0.68560,0.28074,1.00000
0.03337,0.36160,1.00000
-0.37417,-0.25078,1.00000
0.44426,0.92759,1.00000
-0.51344,0.53059,1.00000
0.19609,0.02867,1.00000
-0.17610,0.25524,1.00000
-0.19564,0.10009,1.00000
-0.12519,0.00984,1.00000
-0.00633,0.38884,1.00000
-0.08875,0.17137,1.00000
0.20594,0.66494,1.00000
0.02271,0.47837,1.00000
-0.45502,0.67734,1.00000
0.12915,0.40055,1.00000
0.01561,0.63852,1.00000
0.14521,-0.02637,1.00000
0.26188,0.65321,1.00000
0.00145,0.00862,1.00000
-0.40414,-0.29618,1.00000
-0.10639,0.47395,1.00000
-0.39283,0.53229,1.00000
-0.06475,0.47577,1.00000
0.46393,0.22237,1.00000
1.07606,0.33534,1.00000
-0.36021,0.55522,1.00000
0.52685,0.97645,1.00000
